,Unnamed: 0,bee sp. count,plant,year,month,state,county,Latitude,Longitude,scientificName,fips,lat,lon,elevation,mean_temp,wind_speed,wind_gust,precipitation
166,166,1,Aster sp.,2009,8,Colorado,Larimer,40.43041,-105.73381,Bombus balteatus,53061,48.04748918,-121.6973065,41.8,41.2,4.7,,0.45
167,167,1,Aster sp.,2009,8,Colorado,Larimer,40.43041,-105.73381,Bombus balteatus,55025,43.06731606,-89.41815516,264.0,-0.5,5.3,,0.03
168,168,1,Aster sp.,2009,8,Colorado,Larimer,40.43041,-105.73381,Bombus balteatus,4013,33.34881254,-112.4913064,295.1,59.0,4.2,,0.0
169,169,1,Aster sp.,2009,8,Colorado,Larimer,40.43041,-105.73381,Bombus balteatus,6037,34.35892237,-118.2170487,305.7,62.0,2.4,,0.0
170,170,1,,2009,7,Georgia,Cherokee,34.26571,-84.27237,Bombus auricomus,6059,33.70297871,-117.7610909,16.5,58.4,2.3,,0.0
171,171,3,,2009,7,Georgia,Walker,34.67863,-85.12742,Bombus auricomus,6073,33.03414184,-116.735305,424.6,46.5,2.8,,0.0
172,172,24,,2008,7,Arkansas,Benton,36.10147,-94.43522,Bombus auricomus,6075,37.75512993,-122.44088329999998,2.0,51.3,1.8,,0.0
173,173,1,,2008,7,Arkansas,Washington,35.82071,-94.15895,Bombus auricomus,6085,37.2317948,-121.6951413,40.5,55.8,2.3,,0.0
174,174,30,,2009,7,Ohio,Belmont,40.00154000000001,-81.14311,Bombus auricomus,17031,41.84003921,-87.81671569,186.5,18.6,12.1,28.0,0.0
175,175,3,,2009,7,North Carolina,McDowell,35.89348,-81.93666,Bombus auricomus,25025,42.33390357,-71.07309944,0.0,18.7,0.0,,0.0
176,176,22,,2009,7,North Carolina,McDowell,35.89348,-81.93666,Bombus auricomus,48029,29.44894569,-98.52001171,210.3,50.5,3.8,,0.0
177,177,1,,2009,7,North Carolina,Stokes,36.47038,-80.3947,Bombus auricomus,53061,48.04748918,-121.6973065,41.8,42.7,8.3,19.0,0.08
178,178,7,,2009,7,North Carolina,Stokes,36.47038,-80.3947,Bombus auricomus,55025,43.06731606,-89.41815516,264.0,16.7,10.5,22.9,0.0
179,179,1,,2009,7,North Carolina,Yancey,35.74497,-82.2776,Bombus auricomus,4013,33.34881254,-112.4913064,295.1,60.6,5.0,,0.0
180,180,2,,2008,7,Nebraska,Lancaster,40.95999000000001,-96.86378,Bombus auricomus,6037,34.35892237,-118.2170487,305.7,62.8,4.1,,0.0
181,181,6,,2009,6,Nebraska,Lancaster,40.97433,-96.79512,Bombus auricomus,6059,33.70297871,-117.7610909,16.5,59.4,2.7,,0.0
182,182,1,,2009,6,Nebraska,Lancaster,40.97433,-96.79512,Bombus auricomus,6073,33.03414184,-116.735305,424.6,48.2,2.7,,0.0
183,183,1,,2009,6,Nebraska,Howard,41.1255,-98.5542,Bombus auricomus,6075,37.75512993,-122.44088329999998,2.0,52.9,2.6,,0.0
184,184,2,,2009,6,Nebraska,Garfield,41.7404,-98.8093,Bombus auricomus,6085,37.2317948,-121.6951413,40.5,55.3,3.9,,0.0
185,185,12,,2008,7,Missouri,Saint Louis,38.62258,-90.37707,Bombus auricomus,17031,41.84003921,-87.81671569,186.5,29.7,5.0,,0.0
186,186,9,,2008,6,Missouri,Saint Charles,38.70967,-90.74902,Bombus auricomus,25025,42.33390357,-71.07309944,0.0,32.9,0.0,,0.0
187,187,1,,2008,7,Missouri,Linn,39.7526,-93.08075,Bombus auricomus,48029,29.44894569,-98.52001171,210.3,58.3,1.8,,0.0
188,188,2,,2008,7,Missouri,Macon,39.89866,-92.47369,Bombus auricomus,53061,48.04748918,-121.6973065,41.8,41.1,5.0,,0.11
189,189,2,,2009,8,Missouri,Franklin,38.48037,-90.82338,Bombus auricomus,55025,43.06731606,-89.41815516,264.0,25.4,1.8,,0.0
190,190,13,,2009,6,Missouri,Franklin,38.46823,-90.81744,Bombus auricomus,4013,33.34881254,-112.4913064,295.1,62.4,4.7,,0.0
191,191,8,,2009,6,Missouri,Franklin,38.46823,-90.81744,Bombus auricomus,6037,34.35892237,-118.2170487,305.7,62.6,4.2,,0.0
192,192,40,,2008,6,Missouri,Franklin,38.47112,-90.81139,Bombus auricomus,6059,33.70297871,-117.7610909,16.5,59.6,2.9,,0.0
193,193,27,,2008,7,Missouri,Franklin,38.47112,-90.81139,Bombus auricomus,6073,33.03414184,-116.735305,424.6,49.5,2.2,,0.0
194,194,1,,2009,8,Missouri,Lawrence,36.96193,-93.68428,Bombus auricomus,6075,37.75512993,-122.44088329999998,2.0,52.7,2.5,,0.0
195,195,13,,2008,7,Missouri,Callaway,38.94897,-91.98984,Bombus auricomus,6085,37.2317948,-121.6951413,40.5,57.1,5.0,,0.0
196,196,2,,2009,8,Missouri,Boone,38.98974000000001,-92.51566,Bombus auricomus,17031,41.84003921,-87.81671569,186.5,34.1,7.7,22.0,0.0
197,197,1,,2009,8,Missouri,Boone,38.98974000000001,-92.51566,Bombus auricomus,25025,42.33390357,-71.07309944,0.0,39.8,0.0,,0.0
198,198,2,,2009,8,Missouri,Adair,40.16584,-92.57161,Bombus auricomus,31055,41.29534825,-96.15429404,319.7,42.5,4.6,26.0,
199,199,1,,2009,8,Missouri,Adair,40.16584,-92.57161,Bombus auricomus,48029,29.44894569,-98.52001171,210.3,66.3,3.7,,0.0
200,200,1,,2008,8,Minnesota,Nicollet,44.27375,-94.2115,Bombus auricomus,53061,48.04748918,-121.6973065,41.8,39.2,3.9,,0.03
201,201,3,,2008,8,Minnesota,Nicollet,44.27375,-94.2115,Bombus auricomus,55025,43.06731606,-89.41815516,264.0,28.8,7.2,21.0,0.0
202,202,7,,2008,8,Minnesota,Le Sueur,44.21959,-93.2283,Bombus auricomus,4013,33.34881254,-112.4913064,295.1,65.6,4.8,,0.0
203,203,1,,2008,8,Minnesota,Lyon,44.19908,-95.75491,Bombus auricomus,6037,34.35892237,-118.2170487,305.7,63.0,2.0,,0.0
204,204,4,,2009,7,Minnesota,Nicollet,44.30375,-94.03598,Bombus auricomus,6059,33.70297871,-117.7610909,16.5,60.6,3.4,,0.0
205,205,3,,2009,7,Kentucky,McCracken,37.02527,-88.76222,Bombus auricomus,6073,33.03414184,-116.735305,424.6,48.8,2.8,,0.0
206,206,2,,2009,7,Kentucky,Trigg,36.83592,-87.86253,Bombus auricomus,6075,37.75512993,-122.44088329999998,2.0,52.9,1.9,,0.0
207,207,6,,2009,6,Kansas,Morris,38.68715,-96.49283,Bombus auricomus,6085,37.2317948,-121.6951413,40.5,59.6,3.2,,0.0
208,208,1,,2009,7,Kentucky,Clay,37.2303,-83.78448,Bombus auricomus,17031,41.84003921,-87.81671569,186.5,36.7,11.2,27.0,0.13
209,209,2,,2009,7,Kentucky,Franklin,38.16413,-84.94415,Bombus auricomus,25025,42.33390357,-71.07309944,0.0,35.6,0.0,,0.0
210,210,1,,2009,7,Kentucky,Franklin,38.16413,-84.94415,Bombus auricomus,31055,41.29534825,-96.15429404,319.7,31.9,6.8,26.0,0.0
211,211,1,,2008,7,Kansas,Jefferson,39.14434,-95.50159,Bombus auricomus,48029,29.44894569,-98.52001171,210.3,69.6,6.8,22.9,0.0
212,212,8,,2009,7,Iowa,Marion,41.40711,-92.87099,Bombus auricomus,53061,48.04748918,-121.6973065,41.8,35.1,2.7,,0.02
213,213,2,,2009,7,Iowa,Crawford,41.99105,-95.39279,Bombus auricomus,55025,43.06731606,-89.41815516,264.0,30.9,9.1,28.0,0.46
214,214,9,,2008,9,Iowa,Floyd,43.06555,-92.64891,Bombus auricomus,4013,33.34881254,-112.4913064,295.1,65.1,4.3,,0.0
215,215,4,,2008,6,Minnesota,Goodhue,44.55773,-92.48834,Bombus auricomus,6037,34.35892237,-118.2170487,305.7,62.3,0.7,,0.0
216,216,7,,2008,6,Minnesota,Goodhue,44.55773,-92.48834,Bombus auricomus,6059,33.70297871,-117.7610909,16.5,62.8,3.1,,0.0
217,217,3,,2008,6,Minnesota,Houston,43.76343,-91.43555,Bombus auricomus,6073,33.03414184,-116.735305,424.6,52.8,3.8,,0.0
218,218,2,,2008,6,Minnesota,Houston,43.76343,-91.43555,Bombus auricomus,6075,37.75512993,-122.44088329999998,2.0,50.6,2.7,,0.0
219,219,1,,2009,7,Indiana,Pulaski,41.02274,-86.85356999999998,Bombus auricomus,6085,37.2317948,-121.6951413,40.5,56.3,2.2,,0.0
220,220,1,,2009,7,Illinois,Piatt,40.00772,-88.64484,Bombus auricomus,17031,41.84003921,-87.81671569,186.5,25.1,7.6,,0.0
221,221,1,,2008,7,Illinois,Peoria,40.91651,-89.80309,Bombus auricomus,25025,42.33390357,-71.07309944,0.0,40.3,0.0,,0.0
222,222,14,,2008,7,Illinois,Peoria,40.91651,-89.80309,Bombus auricomus,31055,41.29534825,-96.15429404,319.7,27.1,3.9,,
223,223,8,,2009,8,Illinois,Peoria,40.82507,-89.80296,Bombus auricomus,48029,29.44894569,-98.52001171,210.3,52.0,10.9,25.1,0.01
224,224,2,,2008,8,Illinois,Piatt,40.00772,-88.64484,Bombus auricomus,53061,48.04748918,-121.6973065,41.8,34.8,2.4,,0.0
225,225,2,,2008,7,Illinois,Mason,40.25329,-90.08789,Bombus auricomus,55025,43.06731606,-89.41815516,264.0,14.7,5.2,17.1,0.0
226,226,2,,2008,6,Illinois,Jackson,37.77345,-89.41856,Bombus auricomus,4013,33.34881254,-112.4913064,295.1,66.7,5.8,,0.0
227,227,1,,2008,6,Illinois,Lake,42.46047,-88.19224,Bombus auricomus,6023,40.69930254,-123.8756432,6.1,45.0,0.0,,0.0
228,228,6,,2009,7,Illinois,Christian,39.51112,-89.3416,Bombus auricomus,6037,34.35892237,-118.2170487,305.7,68.0,3.6,14.0,0.0
229,229,5,,2008,7,Illinois,Cook,42.01375,-88.25199,Bombus auricomus,6059,33.70297871,-117.7610909,16.5,62.8,2.1,,0.0
230,230,1,,2008,8,Illinois,Cook,42.01375,-88.25199,Bombus auricomus,6073,33.03414184,-116.735305,424.6,52.9,2.8,,0.0
231,231,2,,2008,8,Illinois,Christian,39.51112,-89.3416,Bombus auricomus,6075,37.75512993,-122.44088329999998,2.0,52.2,2.4,,0.0
232,232,17,,2008,7,Illinois,Cook,42.01375,-88.25199,Bombus auricomus,6085,37.2317948,-121.6951413,40.5,58.6,1.9,,0.0
233,233,6,,2008,8,Illinois,Cook,42.01375,-88.25199,Bombus auricomus,17031,41.84003921,-87.81671569,186.5,19.7,9.4,15.9,0.0
234,234,5,,2009,7,Illinois,Cook,42.01375,-88.25199,Bombus auricomus,25025,42.33390357,-71.07309944,0.0,30.5,0.0,,0.0
235,235,11,,2008,7,Illinois,Champaign,40.08333,-88.20251,Bombus auricomus,31055,41.29534825,-96.15429404,319.7,16.8,3.4,,
236,236,1,,2009,8,Illinois,Champaign,39.93715,-88.27055,Bombus auricomus,48029,29.44894569,-98.52001171,210.3,48.2,9.8,25.1,0.13
237,237,1,,2008,8,Wisconsin,Dane,43.04103,-89.43149,Bombus auricomus,53061,48.04748918,-121.6973065,41.8,37.4,1.2,,0.0
238,238,17,,2008,8,Wisconsin,Dane,43.04103,-89.43149,Bombus auricomus,55025,43.06731606,-89.41815516,264.0,6.4,4.2,,0.0
239,239,1,,2008,6,Wisconsin,Dane,43.04103,-89.43149,Bombus auricomus,4013,33.34881254,-112.4913064,295.1,70.3,8.7,20.0,0.0
240,240,9,,2009,7,Wisconsin,Dane,43.04103,-89.43149,Bombus auricomus,6023,40.69930254,-123.8756432,6.1,46.0,1.0,,0.0
241,241,2,,2009,7,Wisconsin,Grant,42.52891,-90.49508,Bombus auricomus,6037,34.35892237,-118.2170487,305.7,71.3,5.4,17.1,0.0
242,242,15,,2008,8,Wisconsin,Monroe,43.94267,-90.74896,Bombus auricomus,6059,33.70297871,-117.7610909,16.5,64.2,2.9,17.1,0.0
243,243,18,,2009,7,Wisconsin,Monroe,43.9347,-90.84694,Bombus auricomus,6067,38.44931828,-121.344255,30.2,57.6,4.3,,0.0
244,244,1,,2008,6,Wisconsin,Monroe,44.02995,-90.42028,Bombus auricomus,6073,33.03414184,-116.735305,424.6,58.1,3.6,,0.0
245,245,1,,2008,8,Wisconsin,Sauk,43.62648,-89.80605,Bombus auricomus,6075,37.75512993,-122.44088329999998,2.0,55.4,3.3,,0.0
246,246,1,,2009,7,Wisconsin,Sauk,43.6267,-89.80411,Bombus auricomus,6085,37.2317948,-121.6951413,40.5,57.2,1.9,,0.0
247,247,3,,2009,7,Virginia,Appomattox,37.25568,-78.68094,Bombus auricomus,17031,41.84003921,-87.81671569,186.5,21.9,9.6,25.1,0.0
248,248,5,,2009,7,Virginia,Botetourt,37.51511,-79.70235,Bombus auricomus,25025,42.33390357,-71.07309944,0.0,23.2,0.0,,0.0
249,249,2,,2009,7,Virginia,Botetourt,37.51511,-79.70235,Bombus auricomus,31055,41.29534825,-96.15429404,319.7,30.4,5.7,24.1,0.0
250,250,2,,2009,7,Virginia,Carroll,36.72294,-80.58091999999998,Bombus auricomus,48029,29.44894569,-98.52001171,210.3,45.8,8.4,17.1,0.06
251,251,1,,2009,7,Virginia,Henry,36.69,-79.92805,Bombus auricomus,53061,48.04748918,-121.6973065,41.8,38.2,2.8,,0.0
252,252,1,,2009,7,Virginia,Scott,36.67487,-82.74691999999997,Bombus auricomus,55025,43.06731606,-89.41815516,264.0,16.0,5.1,22.9,0.0
253,253,2,,2009,7,Tennessee,Williamson,35.91622,-86.84485,Bombus auricomus,4013,33.34881254,-112.4913064,295.1,60.5,8.6,35.0,0.0
254,254,13,,2009,7,Tennessee,Blount,35.60897999999999,-83.93521,Bombus auricomus,6023,40.69930254,-123.8756432,6.1,48.2,3.5,,0.0
255,255,1,,2009,7,Tennessee,Blount,35.60897999999999,-83.93521,Bombus auricomus,6037,34.35892237,-118.2170487,305.7,60.0,6.2,15.9,0.0
256,256,11,,2009,7,Tennessee,Cocke,35.92276,-82.97717,Bombus auricomus,6059,33.70297871,-117.7610909,16.5,61.9,6.8,,0.04
257,257,1,,2008,8,South Dakota,Turner,43.19209,-97.08081,Bombus auricomus,6067,38.44931828,-121.344255,30.2,58.5,4.6,14.0,0.0
258,258,2,,2008,8,South Dakota,Turner,43.19209,-97.08081,Bombus auricomus,6073,33.03414184,-116.735305,424.6,53.7,4.4,22.0,0.0
259,259,2,,2008,8,South Dakota,Lawrence,44.38871,-103.6221,Bombus nevadensis,6075,37.75512993,-122.44088329999998,2.0,54.7,4.7,,0.0
260,260,3,,2008,8,South Dakota,Stanley,44.29068,-100.33306,Bombus nevadensis,6085,37.2317948,-121.6951413,40.5,61.4,4.4,,0.0
261,261,10,,2008,8,South Dakota,Custer,43.66438,-103.58942,Bombus nevadensis,17031,41.84003921,-87.81671569,186.5,35.7,10.9,24.1,0.0
262,262,1,,2008,7,Utah,Garfield,38.0657,-110.8185,Bombus nevadensis,25025,42.33390357,-71.07309944,0.0,34.8,0.0,,0.0
263,263,1,Withheld,2008,0,Utah,Garfield,38.0,-111.0,Bombus nevadensis,31055,41.29534825,-96.15429404,319.7,40.5,5.2,17.1,0.0
264,264,1,Cirsium sp.,2008,7,Utah,Garfield,38.0657,-110.8185,Bombus nevadensis,48029,29.44894569,-98.52001171,210.3,49.4,5.1,,0.0
265,265,1,,2008,7,Washington,Asotin,46.11186,-117.25697,Bombus nevadensis,53061,48.04748918,-121.6973065,41.8,41.9,5.0,,0.0
266,266,1,,2008,7,Washington,Asotin,46.11186,-117.25697,Bombus nevadensis,55025,43.06731606,-89.41815516,264.0,31.4,6.7,19.0,0.0
267,267,1,,2008,7,Washington,Asotin,46.11186,-117.25697,Bombus nevadensis,4013,33.34881254,-112.4913064,295.1,57.8,6.4,,0.0
268,268,1,,2008,7,Washington,Asotin,46.11186,-117.25697,Bombus nevadensis,6023,40.69930254,-123.8756432,6.1,49.4,3.2,,0.0
269,269,1,Monardella sp.,2008,7,Utah,Utah,39.8938,-111.0527,Bombus nevadensis,6037,34.35892237,-118.2170487,305.7,57.8,3.8,,
270,270,1,,2009,8,Utah,Wasatch,40.6065,-111.555,Bombus nevadensis,6059,33.70297871,-117.7610909,16.5,61.5,3.4,,0.02
271,271,1,,2008,7,Wyoming,Albany,41.91245,-105.32037,Bombus nevadensis,6067,38.44931828,-121.344255,30.2,52.3,6.6,,0.0
272,272,1,Geranium sp.,2009,8,Wyoming,Big Horn,44.80227,-107.90035,Bombus nevadensis,6073,33.03414184,-116.735305,424.6,51.9,3.4,,0.44
273,273,1,Epilobium sp.,2009,8,Wyoming,Fremont,42.74415,-108.81688,Bombus nevadensis,6075,37.75512993,-122.44088329999998,2.0,51.7,7.7,,0.0
274,274,1,Lupinus sp.,2009,8,Wyoming,Sheridan,44.7763,-107.4396,Bombus nevadensis,6085,37.2317948,-121.6951413,40.5,54.5,4.1,,0.0
275,275,1,,2008,8,Wyoming,Sheridan,44.7603,-107.5948,Bombus nevadensis,17031,41.84003921,-87.81671569,186.5,42.1,10.2,22.9,0.0
276,276,1,,2008,8,Wyoming,Sheridan,44.7603,-107.5948,Bombus nevadensis,25025,42.33390357,-71.07309944,0.0,42.5,0.0,,0.0
277,277,24,,2008,7,Wyoming,Platte,42.4831,-105.00698,Bombus nevadensis,31055,41.29534825,-96.15429404,319.7,42.2,1.3,,0.0
278,278,1,,2008,7,Washington,Whitman,46.63453,-117.37771,Bombus nevadensis,48029,29.44894569,-98.52001171,210.3,61.1,7.5,19.0,0.0
279,279,1,Lupinus sp.,2009,7,Idaho,Fremont,44.30858,-111.45519,Bombus nevadensis,53061,48.04748918,-121.6973065,41.8,42.0,6.0,29.9,0.18
280,280,1,,2009,6,Nebraska,Garfield,41.7404,-98.8093,Bombus nevadensis,55025,43.06731606,-89.41815516,264.0,39.1,5.4,14.0,0.0
281,281,1,Monarda sp.,2009,7,Montana,Park,45.31757,-110.56695,Bombus nevadensis,4013,33.34881254,-112.4913064,295.1,59.7,5.2,,0.0
282,282,1,Monarda sp.,2009,7,Montana,Park,45.31757,-110.56695,Bombus nevadensis,6023,40.69930254,-123.8756432,6.1,,,,
283,283,1,Monarda sp.,2009,7,Montana,Park,45.31757,-110.56695,Bombus nevadensis,6037,34.35892237,-118.2170487,305.7,61.9,3.8,,0.0
284,284,1,Monarda sp.,2009,7,Montana,Park,45.31757,-110.56695,Bombus nevadensis,6059,33.70297871,-117.7610909,16.5,60.5,2.7,,0.01
285,285,1,Penstemon sp.,2009,7,New Mexico,Otero,32.878,-105.7836,Bombus nevadensis,6067,38.44931828,-121.344255,30.2,56.1,8.4,24.1,0.0
286,286,1,Cirsium sp.,2009,7,New Mexico,Otero,32.8288,-105.7651,Bombus nevadensis,6073,33.03414184,-116.735305,424.6,51.6,3.1,,0.02
287,287,1,Cirsium sp.,2009,7,New Mexico,Sandoval,35.8874,-106.4969,Bombus nevadensis,6075,37.75512993,-122.44088329999998,2.0,51.6,4.4,,0.0
288,288,1,Cirsium sp.,2009,7,New Mexico,Sandoval,35.8874,-106.4969,Bombus nevadensis,6085,37.2317948,-121.6951413,40.5,55.7,3.4,,0.0
289,289,1,Cirsium sp.,2009,7,New Mexico,Sandoval,35.962,-106.4897,Bombus nevadensis,6095,38.2699779,-121.9328652,18.9,53.6,5.2,15.9,0.0
290,290,1,Cirsium sp.,2009,7,New Mexico,Sandoval,35.962,-106.4897,Bombus nevadensis,17031,41.84003921,-87.81671569,186.5,41.4,7.9,,0.0
291,291,1,Cirsium sp.,2009,7,New Mexico,Sandoval,35.962,-106.4897,Bombus nevadensis,25025,42.33390357,-71.07309944,0.0,47.6,0.0,,0.0
292,292,1,Cirsium sp.,2009,7,New Mexico,Sandoval,35.962,-106.4897,Bombus nevadensis,31055,41.29534825,-96.15429404,319.7,42.8,4.6,15.0,0.0
293,293,1,Cirsium sp.,2009,7,New Mexico,Sandoval,35.962,-106.4897,Bombus nevadensis,48029,29.44894569,-98.52001171,210.3,67.2,6.2,20.0,0.0
294,294,1,Cirsium sp.,2009,7,New Mexico,Sandoval,35.962,-106.4897,Bombus nevadensis,53061,48.04748918,-121.6973065,41.8,41.9,6.0,20.0,0.52
295,295,1,Cirsium sp.,2009,7,New Mexico,Sandoval,35.962,-106.4897,Bombus nevadensis,53063,47.62067191,-117.4040502,717.2,35.6,18.6,29.9,0.19
296,296,1,Cirsium sp.,2009,7,New Mexico,Sandoval,35.962,-106.4897,Bombus nevadensis,55025,43.06731606,-89.41815516,264.0,33.5,5.2,,0.0
297,297,1,Cirsium sp.,2009,7,New Mexico,Sandoval,35.962,-106.4897,Bombus nevadensis,4013,33.34881254,-112.4913064,295.1,62.3,9.6,22.0,0.0
298,298,1,Cirsium sp.,2009,7,New Mexico,Sandoval,35.962,-106.4897,Bombus nevadensis,6023,40.69930254,-123.8756432,6.1,44.5,5.2,,0.0
299,299,1,Cirsium sp.,2009,7,New Mexico,Sandoval,35.962,-106.4897,Bombus nevadensis,6037,34.35892237,-118.2170487,305.7,71.2,6.7,15.9,0.0
300,300,1,Penstemon sp. (purple),2010,7,California,Nevada,39.32565,-120.17383,Bombus nevadensis,6059,33.70297871,-117.7610909,16.5,64.1,3.2,15.0,0.0
301,301,1,Penstemon sp. (purple),2010,7,California,Nevada,39.32565,-120.17383,Bombus nevadensis,6067,38.44931828,-121.344255,30.2,57.7,3.2,22.9,0.0
302,302,1,Penstemon sp. (purple),2010,7,California,Nevada,39.32565,-120.17383,Bombus nevadensis,6073,33.03414184,-116.735305,424.6,56.1,6.4,26.0,0.0
303,303,1,Penstemon sp. (purple),2010,7,California,Nevada,39.32565,-120.17383,Bombus nevadensis,6075,37.75512993,-122.44088329999998,2.0,55.3,4.5,,0.0
304,304,1,Penstemon sp. (purple),2010,7,California,Nevada,39.32565,-120.17383,Bombus nevadensis,6085,37.2317948,-121.6951413,40.5,,,,
305,305,1,Penstemon sp. (purple),2010,7,California,Nevada,39.32565,-120.17383,Bombus nevadensis,6095,38.2699779,-121.9328652,18.9,63.0,8.2,21.0,0.0
306,306,1,Penstemon sp. (purple),2010,7,California,Nevada,39.32565,-120.17383,Bombus nevadensis,17031,41.84003921,-87.81671569,186.5,37.7,15.8,33.0,0.0
307,307,1,,2009,8,Colorado,Larimer,40.36812000000001,-105.61791,Bombus nevadensis,25025,42.33390357,-71.07309944,0.0,46.8,0.0,,0.0
308,308,1,Cirsium sp.,2009,8,Colorado,Larimer,40.39179,-105.48759,Bombus nevadensis,31055,41.29534825,-96.15429404,319.7,38.2,6.1,22.9,0.0
309,309,1,Cirsium sp.,2009,8,Colorado,Larimer,40.39179,-105.48759,Bombus nevadensis,48029,29.44894569,-98.52001171,210.3,55.6,6.2,24.1,0.0
310,310,1,Cirsium sp.,2009,8,Colorado,Larimer,40.39179,-105.48759,Bombus nevadensis,49035,40.66733102,-111.9236139,1287.8,32.1,6.5,14.0,0.0
311,311,1,Cirsium sp.,2009,8,Colorado,Gunnison,38.32304,-107.4761,Bombus nevadensis,53061,48.04748918,-121.6973065,41.8,39.4,2.0,,0.06
312,312,1,Cirsium sp.,2009,8,Colorado,Gunnison,38.32304,-107.4761,Bombus nevadensis,53063,47.62067191,-117.4040502,717.2,32.9,6.1,,0.0
313,313,1,Cirsium sp.,2009,8,Colorado,Gunnison,38.32304,-107.4761,Bombus nevadensis,55025,43.06731606,-89.41815516,264.0,32.0,14.2,31.1,0.0
314,314,1,Allium sp.,2009,8,Colorado,Fremont,38.30141,-105.25665,Bombus nevadensis,4013,33.34881254,-112.4913064,295.1,58.8,8.9,19.0,0.0
315,315,1,Penstemon sp. (purple),2010,7,California,Nevada,39.32565,-120.17383,Bombus nevadensis,6023,40.69930254,-123.8756432,6.1,47.5,5.1,,0.0
316,316,1,Penstemon sp. (purple),2010,7,California,Nevada,39.32565,-120.17383,Bombus nevadensis,6037,34.35892237,-118.2170487,305.7,71.6,4.0,,0.0
317,317,1,Penstemon sp. (purple),2010,7,California,Nevada,39.32565,-120.17383,Bombus nevadensis,6041,38.07386608,-122.7240858,1.2,55.5,2.0,,0.0
318,318,1,Penstemon sp. (purple),2010,7,California,Nevada,39.32565,-120.17383,Bombus nevadensis,6055,38.50649013,-122.3305314,4.3,54.8,3.4,,0.0
319,319,1,,2007,7,California,Sierra,39.59517,-120.39332,Bombus nevadensis,6059,33.70297871,-117.7610909,16.5,68.6,2.6,,0.0
320,320,1,,2007,7,California,Sierra,39.59517,-120.39332,Bombus nevadensis,6067,38.44931828,-121.344255,30.2,56.4,2.8,,0.0
321,321,1,,2007,7,California,Sierra,39.57604,-120.36991,Bombus nevadensis,6073,33.03414184,-116.735305,424.6,62.4,15.2,35.9,0.0
322,322,1,,2007,7,California,Sierra,39.57604,-120.36991,Bombus nevadensis,6075,37.75512993,-122.44088329999998,2.0,57.7,3.4,,0.0
323,323,1,,2007,7,California,Sierra,39.57604,-120.36991,Bombus nevadensis,6085,37.2317948,-121.6951413,40.5,,,,
324,324,1,,2007,7,California,Sierra,39.57604,-120.36991,Bombus nevadensis,6095,38.2699779,-121.9328652,18.9,56.0,3.6,,0.0
325,325,1,,2007,7,California,Sierra,39.57604,-120.36991,Bombus nevadensis,6097,38.52829211,-122.8874227,34.8,55.7,2.5,,0.0
326,326,1,,2007,7,California,Sierra,39.57604,-120.36991,Bombus nevadensis,17031,41.84003921,-87.81671569,186.5,31.2,15.2,29.9,0.03
327,327,1,,2007,7,California,Sierra,39.57604,-120.36991,Bombus nevadensis,25025,42.33390357,-71.07309944,0.0,43.3,0.0,,0.0
328,328,1,,2008,7,Wyoming,Weston,43.75231,-104.58529,Bombus nevadensis,31055,41.29534825,-96.15429404,319.7,31.8,9.2,21.0,0.0
329,329,3,,2008,7,Wyoming,Weston,44.13633,-104.10657,Bombus nevadensis,48029,29.44894569,-98.52001171,210.3,50.4,16.6,34.0,0.0
330,330,2,,2009,7,Illinois,Cook,42.01375,-88.25199,Bombus affinis,49035,40.66733102,-111.9236139,1287.8,33.1,5.7,,0.0
331,331,2,,2008,7,Illinois,Cook,42.01375,-88.25199,Bombus affinis,53061,48.04748918,-121.6973065,41.8,44.1,3.6,,0.01
332,332,1,,2008,8,Illinois,Cook,42.01375,-88.25199,Bombus affinis,53063,47.62067191,-117.4040502,717.2,38.2,3.7,17.1,0.0
333,333,12,,2009,7,Illinois,Ogle,41.97828,-89.35703000000002,Bombus affinis,55025,43.06731606,-89.41815516,264.0,26.6,12.3,24.1,0.0
334,334,3,,2009,8,Illinois,Peoria,40.82507,-89.80296,Bombus affinis,4013,33.34881254,-112.4913064,295.1,60.7,3.3,,0.0
335,335,2,,2009,7,Indiana,Montgomery,39.95995,-87.06641,Bombus affinis,6023,40.69930254,-123.8756432,6.1,48.2,5.0,,0.0
336,336,1,Helichrysum sp.,2009,8,Idaho,Boundary,48.85286,-116.27901,Bombus occidentalis,6037,34.35892237,-118.2170487,305.7,74.6,3.2,,0.0
337,337,1,Trifolium sp.,2009,8,Idaho,Bonner,48.29945,-116.70358,Bombus occidentalis,6041,38.07386608,-122.7240858,1.2,55.8,0.9,,0.0
338,338,1,Trifolium sp.,2009,8,Montana,Cascade,46.85804,-110.67823,Bombus occidentalis,6055,38.50649013,-122.3305314,4.3,56.1,2.9,,0.0
339,339,1,Monarda sp.,2009,7,Montana,Park,45.31757,-110.56695,Bombus occidentalis,6059,33.70297871,-117.7610909,16.5,68.8,2.2,,0.0
340,340,1,Symphoricarpos albus,2009,7,Montana,Missoula,46.70816,-114.52658999999998,Bombus occidentalis,6067,38.44931828,-121.344255,30.2,61.1,1.3,,0.0
341,341,1,,2008,8,Montana,Gallatin,44.7438,-111.259,Bombus occidentalis,6073,33.03414184,-116.735305,424.6,64.1,9.0,21.0,0.0
